collection_date,collection_temp,experiment,replicate,species,tube,ctmax_minute,ctmax_second,fecundity,size,dev_eggs,pathogen,lipids
3/12/24,3.5,1,1,leptodiaptomus_sicilis,1,84,16,7,0.879,no,no,no
3/12/24,3.5,1,1,leptodiaptomus_sicilis,2,85,27,NA,0.77,no,no,yes
3/12/24,3.5,1,1,leptodiaptomus_sicilis_male,3,86,44,NA,0.73,no,no,yes
3/12/24,3.5,1,1,leptodiaptomus_sicilis,4,78,10,8,0.749,no,no,yes
3/12/24,3.5,1,1,leptodiaptomus_sicilis,5,82,9,NA,0.825,no,no,yes
3/12/24,3.5,1,1,limnocalanus_macrurus,6,69,44,NA,1.47,yes,no,yes
3/12/24,3.5,1,1,leptodiaptomus_sicilis,7,71,16,5,0.825,no,no,yes
3/12/24,3.5,1,1,leptodiaptomus_sicilis_male,8,83,10,NA,0.781,no,no,no
3/12/24,3.5,1,1,leptodiaptomus_sicilis,9,79,21,NA,0.818,no,no,yes
3/12/24,3.5,1,1,leptodiaptomus_sicilis_male,10,79,55,NA,0.807,no,no,no
