collection_date,collection_temp,experiment,replicate,species,tube,ctmax_minute,ctmax_second,fecundity,size,dev_eggs,pathogen,lipids
2/27/24,3.5,1,1,limnocalanus_macrurus_male,1,35,30,NA,1.378,no,no,no
2/27/24,3.5,1,1,leptodiaptomus_sicilis,2,64,4,9,0.836,no,no,no
2/27/24,3.5,1,1,senecella_calanoides,3,31,42,NA,2.263,no,no,no
2/27/24,3.5,1,1,leptodiaptomus_sicilis,4,73,50,NA,0.757,yes,no,no
2/27/24,3.5,1,1,senecella_calanoides,5,48,58,NA,2.213,yes,no,no
2/27/24,3.5,1,1,limnocalanus_macrurus,6,35,58,NA,1.5,yes,no,yes
2/27/24,3.5,1,1,leptodiaptomus_sicilis,7,65,24,NA,0.765,yes,no,no
2/27/24,3.5,1,1,senecella_calanoides,8,49,20,NA,2.21,yes,no,no
2/27/24,3.5,1,1,limnocalanus_macrurus_male,9,50,12,NA,1.421,no,no,no
2/27/24,3.5,1,1,leptodiaptomus_sicilis,10,72,5,7,0.9,no,no,no
