collection_date,collection_temp,experiment,replicate,species,tube,ctmax_minute,ctmax_second,fecundity,size,dev_eggs,pathogen,lipids
12/27/23,9.5,1,1,leptodiaptomus_sicilis,1,82,50,NA,0.686,no,no,no
12/27/23,9.5,1,1,leptodiaptomus_sicilis_male,2,85,17,NA,0.695,no,no,no
12/27/23,9.5,1,1,leptodiaptomus_sicilis_male,3,75,59,NA,0.749,no,no,no
12/27/23,9.5,1,1,leptodiaptomus_sicilis_male,4,79,57,NA,0.71,no,no,no
12/27/23,9.5,1,1,leptodiaptomus_sicilis,5,83,39,NA,0.752,no,no,no
12/27/23,9.5,1,1,leptodiaptomus_sicilis,6,77,8,NA,0.773,no,no,no
12/27/23,9.5,1,1,leptodiaptomus_sicilis,7,77,52,NA,0.753,no,no,no
12/27/23,9.5,1,1,leptodiaptomus_sicilis_male,8,84,13,NA,0.759,no,no,no
12/27/23,9.5,1,1,leptodiaptomus_sicilis,9,80,48,NA,0.789,no,no,no
12/27/23,9.5,1,1,leptodiaptomus_sicilis,10,86,26,NA,0.775,no,no,no
