"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2024-01-18,3,2024-01-19,1,89,1,1,"leptodiaptomus_sicilis_juvenile",1,4,0.572,NA,"no","no","no",108.483333333333,0.188811188811175,29.1458333333333,26.1458333333333
2024-01-18,3,2024-01-19,1,89,1,1,"leptodiaptomus_sicilis_juvenile",2,9,0.548,NA,"no","no","yes",80.8666666666667,0.209965034965034,23.5132575757576,20.5132575757576
2024-01-18,3,2024-01-19,1,89,1,1,"leptodiaptomus_sicilis_juvenile",3,1,0.532,NA,"no","no","yes",111,0.175917832167823,29.6041666666667,26.6041666666667
2024-01-18,3,2024-01-19,1,89,1,1,"leptodiaptomus_sicilis",4,3,0.642,NA,"no","no","no",109.283333333333,0.186013986013972,29.3055555555556,26.3055555555556
2024-01-18,3,2024-01-19,1,89,1,1,"leptodiaptomus_sicilis_juvenile",5,10,0.6,NA,"no","no","no",72.45,0.23881118881118,21.6666666666667,18.6666666666667
2024-01-18,3,2024-01-19,1,89,1,1,"leptodiaptomus_sicilis_male",6,5,0.7,NA,"no","no","no",106.566666666667,0.186013986013976,28.7673611111111,25.7673611111111
2024-01-18,3,2024-01-19,1,89,1,1,"leptodiaptomus_sicilis_male",7,7,0.657,NA,"no","no","no",103.666666666667,0.18304195804196,28.2057291666667,25.2057291666667
2024-01-18,3,2024-01-19,1,89,1,1,"leptodiaptomus_sicilis",8,6,0.62,NA,"no","no","no",105.366666666667,0.180769230769224,28.5238095238095,25.5238095238095
2024-01-18,3,2024-01-19,1,89,1,1,"leptodiaptomus_sicilis_male",9,2,0.645,NA,"no","no","no",110.266666666667,0.178846153846144,29.5,26.5
2024-01-18,3,2024-01-19,1,89,1,1,"leptodiaptomus_sicilis_juvenile",10,8,0.469,NA,"no","no","no",84.5,0.209265734265733,24.3041666666667,21.3041666666667
