"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2024-04-26,7,2024-04-29,3,124,1,1,"leptodiaptomus_minutus",1,10,0.685,NA,"no","no","yes",33.0833333333333,0.303146853146855,27.3211805555556,20.3211805555556
2024-04-26,7,2024-04-29,3,124,1,1,"leptodiaptomus_sicilis",2,6,0.778,NA,"yes","no","no",38.4333333333333,0.303671328671323,28.9791666666667,21.9791666666667
2024-04-26,7,2024-04-29,3,124,1,1,"leptodiaptomus_sicilis",3,5,0.818,13,"no","no","yes",39.5,0.301398601398594,29.3125,22.3125
2024-04-26,7,2024-04-29,3,124,1,1,"leptodiaptomus_sicilis",4,1,0.819,9,"no","no","yes",44.55,0.279930069930065,30.7708333333333,23.7708333333333
2024-04-26,7,2024-04-29,3,124,1,1,"leptodiaptomus_minutus",5,7,0.673,NA,"yes","no","no",36.2,0.298251748251748,28.2942708333333,21.2942708333333
2024-04-26,7,2024-04-29,3,124,1,1,"leptodiaptomus_minutus",6,9,0.686,NA,"no","no","no",34.75,0.302272727272728,27.8409090909091,20.8409090909091
2024-04-26,7,2024-04-29,3,124,1,1,"leptodiaptomus_minutus",7,3,0.734,NA,"yes","no","yes",43.1333333333333,0.286713286713282,30.3680555555556,23.3680555555556
2024-04-26,7,2024-04-29,3,124,1,1,"leptodiaptomus_sicilis",8,4,0.847,NA,"yes","no","yes",40.6166666666667,0.298076923076916,29.65625,22.65625
2024-04-26,7,2024-04-29,3,124,1,1,"leptodiaptomus_minutus",9,8,0.704,5,"no","no","yes",35.2666666666667,0.299825174825176,28.0185185185185,21.0185185185185
2024-04-26,7,2024-04-29,3,124,1,1,"leptodiaptomus_sicilis",10,2,0.786,11,"no","no","yes",43.7,0.286713286713282,30.53125,23.53125
