"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2023-12-04,7,2023-12-08,4,71,1,1,"leptodiaptomus_sicilis_juvenile",1,7,0.593,NA,"no","no","no",95.8166666666667,0.158216783216781,28.6851851851852,21.6851851851852
2023-12-04,7,2023-12-08,4,71,1,1,"leptodiaptomus_sicilis_juvenile",2,10,0.672,NA,"no","no","no",48.0833333333333,0.208916083916076,19.8246527777778,12.8246527777778
2023-12-04,7,2023-12-08,4,71,1,1,"leptodiaptomus_sicilis_male",3,6,0.691,NA,"no","no","no",96.7,0.161188811188808,28.8184523809524,21.8184523809524
2023-12-04,7,2023-12-08,4,71,1,1,"leptodiaptomus_sicilis",4,4,0.814,NA,"no","no","no",98.8666666666667,0.155944055944055,29.1958333333333,22.1958333333333
2023-12-04,7,2023-12-08,4,71,1,1,"leptodiaptomus_sicilis_juvenile",5,3,0.516,NA,"no","no","no",100.666666666667,0.154370629370628,29.4739583333333,22.4739583333333
2023-12-04,7,2023-12-08,4,71,1,1,"leptodiaptomus_minutus_male",6,1,0.781,NA,"no","no","no",109.816666666667,0.149230769230757,30.875,23.875
2023-12-04,7,2023-12-08,4,71,1,1,"leptodiaptomus_sicilis_male",7,5,0.705,NA,"no","no","no",97.85,0.151398601398598,29.0208333333333,22.0208333333333
2023-12-04,7,2023-12-08,4,71,1,1,"leptodiaptomus_sicilis_male",8,8,0.787,NA,"no","no","no",74.6166666666667,0.17692307692307,24.9490740740741,17.9490740740741
2023-12-04,7,2023-12-08,4,71,1,1,"leptodiaptomus_sicilis_male",9,2,0.663,NA,"no","no","no",105.666666666667,0.15297202797202,30.28125,23.28125
2023-12-04,7,2023-12-08,4,71,1,1,"leptodiaptomus_minutus_juvenile",10,9,0.611,NA,"no","no","no",73.0833333333333,0.178321678321671,24.6420454545455,17.6420454545455
