"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2024-05-13,10,2024-05-13,0,131,1,1,"leptodiaptomus_minutus",1,8,0.68,NA,"no","no","yes",37.0833333333333,0.345279720279713,29.825,19.825
2024-05-13,10,2024-05-13,0,131,1,1,"senecella_calanoides_juvenile",2,10,1.406,NA,"no","no","yes",20.3333333333333,0.390559440559435,23.6736111111111,13.6736111111111
2024-05-13,10,2024-05-13,0,131,1,1,"senecella_calanoides_juvenile",3,9,1.074,NA,"no","no","yes",20.8333333333333,0.390559440559435,23.8825757575758,13.8825757575758
2024-05-13,10,2024-05-13,0,131,1,1,"skistodiaptomus_oregonensis",4,3,0.973,NA,"yes","no","no",43.15,0.334265734265724,31.921875,21.921875
2024-05-13,10,2024-05-13,0,131,1,1,"leptodiaptomus_minutus",5,6,0.692,NA,"yes","no","no",38.0166666666667,0.339510489510481,30.1696428571429,20.1696428571429
2024-05-13,10,2024-05-13,0,131,1,1,"skistodiaptomus_oregonensis",6,1,1.058,NA,"no","no","no",55.0833333333333,0.302972027972025,35.625,25.625
2024-05-13,10,2024-05-13,0,131,1,1,"skistodiaptomus_oregonensis",7,2,0.994,NA,"yes","no","no",43.5,0.334265734265724,32.0833333333333,22.0833333333333
2024-05-13,10,2024-05-13,0,131,1,1,"skistodiaptomus_oregonensis",8,7,1.068,24,"no","cloudy","no",37.5833333333333,0.345279720279713,30.0130208333333,20.0130208333333
2024-05-13,10,2024-05-13,0,131,1,1,"leptodiaptomus_sicilis",9,5,1.02,9,"yes","no","yes",38.25,0.339510489510481,30.2847222222222,20.2847222222222
2024-05-13,10,2024-05-13,0,131,1,1,"leptodiaptomus_minutus",10,4,0.618,NA,"yes","no","no",41.4,0.340909090909083,31.3416666666667,21.3416666666667
