"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2023-12-27,9.5,2023-12-31,4,80,1,1,"leptodiaptomus_sicilis",1,5,0.686,NA,"no","no","no",80.8333333333333,0.202622377622373,29.8958333333333,20.3958333333333
2023-12-27,9.5,2023-12-31,4,80,1,1,"leptodiaptomus_sicilis_male",2,2,0.695,NA,"no","no","no",83.2833333333333,0.195279720279717,30.4166666666667,20.9166666666667
2023-12-27,9.5,2023-12-31,4,80,1,1,"leptodiaptomus_sicilis_male",3,10,0.749,NA,"no","no","no",73.9833333333333,0.205244755244745,28.46875,18.96875
2023-12-27,9.5,2023-12-31,4,80,1,1,"leptodiaptomus_sicilis_male",4,7,0.71,NA,"no","no","no",77.95,0.197027972027962,29.2760416666667,19.7760416666667
2023-12-27,9.5,2023-12-31,4,80,1,1,"leptodiaptomus_sicilis",5,4,0.752,NA,"no","no","no",81.65,0.208041958041955,30.0583333333333,20.5583333333333
2023-12-27,9.5,2023-12-31,4,80,1,1,"leptodiaptomus_sicilis",6,9,0.773,NA,"no","no","no",75.1333333333333,0.199125874125862,28.69375,19.19375
2023-12-27,9.5,2023-12-31,4,80,1,1,"leptodiaptomus_sicilis",7,8,0.753,NA,"no","no","no",75.8666666666667,0.199125874125862,28.8425925925926,19.3425925925926
2023-12-27,9.5,2023-12-31,4,80,1,1,"leptodiaptomus_sicilis_male",8,3,0.759,NA,"no","no","no",82.2166666666667,0.2034965034965,30.1736111111111,20.6736111111111
2023-12-27,9.5,2023-12-31,4,80,1,1,"leptodiaptomus_sicilis",9,6,0.789,NA,"no","no","no",78.8,0.205594405594397,29.4494047619048,19.9494047619048
2023-12-27,9.5,2023-12-31,4,80,1,1,"leptodiaptomus_sicilis",10,1,0.775,NA,"no","no","no",84.4333333333333,0.198811188811189,30.6666666666667,21.1666666666667
