"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2023-12-04,7,2023-12-07,3,70,1,1,"leptodiaptomus_sicilis",1,5,0.803,NA,"no","no","no",72.3,0.21346153846153,28.2375,21.2375
2023-12-04,7,2023-12-07,3,70,1,1,"leptodiaptomus_sicilis",2,8,0.987,NA,"no","no","no",69.1833333333333,0.217832167832156,27.5092592592593,20.5092592592593
2023-12-04,7,2023-12-07,3,70,1,1,"skistodiaptomus_oregonensis",3,1,0.998,NA,"yes","no","no",93.5,0.190209790209794,32.625,25.625
2023-12-04,7,2023-12-07,3,70,1,1,"skistodiaptomus_oregonensis",4,7,1.033,NA,"no","no","no",71.0833333333333,0.213811188811178,27.9375,20.9375
2023-12-04,7,2023-12-07,3,70,1,1,"leptodiaptomus_sicilis_male",5,2,0.83,NA,"no","no","no",75.5333333333333,0.222727272727264,28.9583333333333,21.9583333333333
2023-12-04,7,2023-12-07,3,70,1,1,"leptodiaptomus_sicilis_male",6,9,0.855,NA,"no","no","no",62.6166666666667,0.232692307692312,25.9810606060606,18.9810606060606
2023-12-04,7,2023-12-07,3,70,1,1,"epischura_lacustris_male",7,4,0.95,NA,"no","no","no",73.3,0.21713286713286,28.4583333333333,21.4583333333333
2023-12-04,7,2023-12-07,3,70,1,1,"skistodiaptomus_oregonensis",8,6,0.858,NA,"no","no","no",71.9333333333333,0.213811188811178,28.1488095238095,21.1488095238095
2023-12-04,7,2023-12-07,3,70,1,1,"leptodiaptomus_minutus",9,10,0.569,3,"no","no","no",58.1166666666667,0.245279720279721,24.9010416666667,17.9010416666667
2023-12-04,7,2023-12-07,3,70,1,1,"leptodiaptomus_sicilis",10,3,0.949,7,"no","no","no",73.85,0.21713286713286,28.5972222222222,21.5972222222222
