"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2023-11-07,11.5,2023-11-09,2,57,1,1,"leptodiaptomus_sicilis",1,1,0.915,NA,"no","no","no",85.05,0.200110722610721,32.5416666666667,21.0416666666667
2023-11-07,11.5,2023-11-09,2,57,1,1,"leptodiaptomus_sicilis",2,4,0.916,NA,"yes","no","no",80.5833333333333,0.194055944055942,31.6708333333333,20.1708333333333
2023-11-07,11.5,2023-11-09,2,57,1,1,"leptodiaptomus_sicilis",3,7,0.91,6,"no","no","no",76.1,0.186188811188803,30.8177083333333,19.3177083333333
2023-11-07,11.5,2023-11-09,2,57,1,1,"leptodiaptomus_sicilis",4,2,0.893,NA,"yes","no","no",83.1666666666667,0.190034965034963,32.2083333333333,20.7083333333333
2023-11-07,11.5,2023-11-09,2,57,1,1,"leptodiaptomus_sicilis_male",5,10,0.86,NA,"no","no","no",61.3833333333333,0.227622377622377,27.6231060606061,16.1231060606061
2023-11-07,11.5,2023-11-09,2,57,1,1,"leptodiaptomus_minutus",6,6,0.644,NA,"no","no","no",77.7333333333333,0.190559440559434,31.0863095238095,19.5863095238095
2023-11-07,11.5,2023-11-09,2,57,1,1,"leptodiaptomus_minutus",7,5,0.568,4,"no","no","no",78.9833333333333,0.197377622377619,31.3541666666667,19.8541666666667
2023-11-07,11.5,2023-11-09,2,57,1,1,"leptodiaptomus_minutus",8,9,0.59,4,"no","no","no",73.3833333333333,0.212237762237751,30.23125,18.73125
2023-11-07,11.5,2023-11-09,2,57,1,1,"leptodiaptomus_minutus",9,8,0.606,5,"no","no","no",74.3166666666667,0.201223776223767,30.4375,18.9375
2023-11-07,11.5,2023-11-09,2,57,1,1,"leptodiaptomus_minutus",10,3,0.627,NA,"yes","no","no",81.95,0.200174825174823,31.9444444444444,20.4444444444444
