"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2024-02-23,3,2024-02-26,3,101,1,1,"leptodiaptomus_sicilis_male",1,6,0.985,NA,"no","no","yes",111.116666666667,0.207867132867123,30.0446428571429,27.0446428571429
2024-02-23,3,2024-02-26,3,101,1,1,"leptodiaptomus_sicilis",2,1,0.808,NA,"yes","no","yes",121.616666666667,0.179420579420568,32.1666666666667,29.1666666666667
2024-02-23,3,2024-02-26,3,101,1,1,"leptodiaptomus_sicilis_male",3,5,0.793,NA,"no","no","no",114.45,0.20944055944055,30.7291666666667,27.7291666666667
2024-02-23,3,2024-02-26,3,101,1,1,"leptodiaptomus_sicilis_male",4,10,0.813,NA,"no","no","yes",101.3,0.198251748251753,27.7689393939394,24.7689393939394
2024-02-23,3,2024-02-26,3,101,1,1,"leptodiaptomus_sicilis",5,3,0.897,NA,"no","no","no",116.383333333333,0.207517482517468,31.1388888888889,28.1388888888889
2024-02-23,3,2024-02-26,3,101,1,1,"leptodiaptomus_sicilis_male",6,2,0.849,NA,"no","no","no",117.3,0.197377622377608,31.34375,28.34375
2024-02-23,3,2024-02-26,3,101,1,1,"leptodiaptomus_sicilis",7,4,0.77,NA,"no","no","no",115.883333333333,0.211013986013974,31.0416666666667,28.0416666666667
2024-02-23,3,2024-02-26,3,101,1,1,"leptodiaptomus_sicilis",8,9,0.788,NA,"no","no","yes",108.35,0.237062937062923,29.4659090909091,26.4659090909091
2024-02-23,3,2024-02-26,3,101,1,1,"leptodiaptomus_sicilis",9,8,1.032,NA,"yes","no","no",109.3,0.221328671328656,29.6666666666667,26.6666666666667
2024-02-23,3,2024-02-26,3,101,1,1,"leptodiaptomus_sicilis",10,7,0.843,8,"no","no","no",110.266666666667,0.204720279720268,29.8645833333333,26.8645833333333
