"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2024-02-27,3.5,2024-02-28,1,103,1,1,"leptodiaptomus_sicilis",1,6,1.07,12,"yes","no","yes",54.3833333333333,0.312587412587404,28.0238095238095,24.5238095238095
2024-02-27,3.5,2024-02-28,1,103,1,1,"leptodiaptomus_sicilis",2,5,0.829,NA,"yes","no","yes",55.2333333333333,0.308391608391602,28.3020833333333,24.8020833333333
2024-02-27,3.5,2024-02-28,1,103,1,1,"leptodiaptomus_sicilis",3,8,0.834,4,"no","no","no",50.9333333333333,0.313461538461529,26.9421296296296,23.4421296296296
2024-02-27,3.5,2024-02-28,1,103,1,1,"leptodiaptomus_sicilis",4,4,0.752,6,"no","no","yes",56.1,0.302097902097896,28.5666666666667,25.0666666666667
2024-02-27,3.5,2024-02-28,1,103,1,1,"leptodiaptomus_sicilis",5,3,0.81,NA,"yes","no","no",56.6166666666667,0.302097902097896,28.7361111111111,25.2361111111111
2024-02-27,3.5,2024-02-28,1,103,1,1,"leptodiaptomus_sicilis",6,9,0.888,6,"no","no","no",46.7,0.319055944055936,25.58125,22.08125
2024-02-27,3.5,2024-02-28,1,103,1,1,"limnocalanus_macrurus_male",7,10,1.425,NA,"no","no","no",20.9666666666667,0.329370629370628,16.719696969697,13.219696969697
2024-02-27,3.5,2024-02-28,1,103,1,1,"leptodiaptomus_sicilis",8,7,0.77,6,"no","no","no",53.3666666666667,0.322377622377614,27.7005208333333,24.2005208333333
2024-02-27,3.5,2024-02-28,1,103,1,1,"leptodiaptomus_sicilis",9,2,1.044,NA,"no","no","yes",57,0.299388111888106,28.8854166666667,25.3854166666667
2024-02-27,3.5,2024-02-28,1,103,1,1,"leptodiaptomus_sicilis",10,1,0.835,NA,"no","no","yes",60.1333333333333,0.299953379953379,29.7916666666667,26.2916666666667
