"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2023-11-22,8.5,2023-11-24,2,63,1,1,"leptodiaptomus_sicilis",1,8,0.949,NA,"yes","no","no",66.1333333333333,0.22185314685314,28.9421296296296,20.4421296296296
2023-11-22,8.5,2023-11-24,2,63,1,1,"leptodiaptomus_sicilis",2,1,0.942,NA,"no","no","no",78.05,0.183916083916076,31.4791666666667,22.9791666666667
2023-11-22,8.5,2023-11-24,2,63,1,1,"leptodiaptomus_sicilis",3,7,1.015,NA,"no","no","no",66.5833333333333,0.22185314685314,29.0509259259259,20.5509259259259
2023-11-22,8.5,2023-11-24,2,63,1,1,"leptodiaptomus_sicilis_male",4,9,0.886,NA,"no","no","no",62.1666666666667,0.231468531468531,28.0890151515152,19.5890151515152
2023-11-22,8.5,2023-11-24,2,63,1,1,"leptodiaptomus_minutus",5,6,0.667,6,"no","no","no",67.5166666666667,0.220104895104884,29.264880952381,20.764880952381
2023-11-22,8.5,2023-11-24,2,63,1,1,"leptodiaptomus_minutus",6,3,0.669,NA,"no","no","no",71.5333333333333,0.210139860139848,30.1111111111111,21.6111111111111
2023-11-22,8.5,2023-11-24,2,63,1,1,"leptodiaptomus_sicilis",7,2,0.923,NA,"yes","no","no",73.8666666666667,0.209440559440546,30.59375,22.09375
2023-11-22,8.5,2023-11-24,2,63,1,1,"leptodiaptomus_sicilis_male",8,10,0.896,NA,"no","uncertain","no",51.8333333333333,0.22534965034964,25.7795138888889,17.2795138888889
2023-11-22,8.5,2023-11-24,2,63,1,1,"leptodiaptomus_minutus",9,5,0.665,2,"no","no","no",68.3,0.216433566433554,29.4416666666667,20.9416666666667
2023-11-22,8.5,2023-11-24,2,63,1,1,"leptodiaptomus_sicilis",10,4,0.972,6,"no","no","no",69.9,0.209090909090895,29.7708333333333,21.2708333333333
