"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2023-10-24,14,2023-10-27,3,51,1,1,"leptodiaptomus_sicilis",1,8,1.04,NA,"yes","no","no",65.3666666666667,0.191258741258735,30.349537037037,16.349537037037
2023-10-24,14,2023-10-27,3,51,1,1,"skistodiaptomus_oregonensis_juvenile",2,3,0.546,NA,"no","no","no",84.9666666666667,0.170279720279714,34.2013888888889,20.2013888888889
2023-10-24,14,2023-10-27,3,51,1,1,"leptodiaptomus_sicilis",3,9,1.016,NA,"yes","no","no",64.4,0.197552447552445,30.1268939393939,16.1268939393939
2023-10-24,14,2023-10-27,3,51,1,1,"leptodiaptomus_sicilis",4,10,1.074,NA,"yes","no","no",63.95,0.197902097902094,30.0208333333333,16.0208333333333
2023-10-24,14,2023-10-27,3,51,1,1,"skistodiaptomus_oregonensis_male",5,2,0.742,NA,"no","no","no",90.0333333333333,0.180769230769233,35.1041666666667,21.1041666666667
2023-10-24,14,2023-10-27,3,51,1,1,"epischura_lacustris",6,4,1.165,NA,"no","no","no",81.5166666666667,0.180944055944048,33.5541666666667,19.5541666666667
2023-10-24,14,2023-10-27,3,51,1,1,"epischura_lacustris",7,6,0.983,NA,"no","no","no",78.2333333333333,0.198601398601388,32.9613095238095,18.9613095238095
2023-10-24,14,2023-10-27,3,51,1,1,"skistodiaptomus_oregonensis_juvenile",8,1,0.624,NA,"no","no","no",92.05,0.188706293706294,35.4583333333333,21.4583333333333
2023-10-24,14,2023-10-27,3,51,1,1,"epischura_lacustris",9,7,1.079,NA,"no","no","no",70.9833333333333,0.203671328671318,31.5023148148148,17.5023148148148
2023-10-24,14,2023-10-27,3,51,1,1,"epischura_lacustris",10,5,1.135,NA,"yes","no","no",78.8833333333333,0.198601398601388,33.0875,19.0875
