"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2024-01-04,4.5,2024-01-05,1,82,1,1,"leptodiaptomus_sicilis",1,2,0.858,6,"no","no","no",82.6333333333333,0.2284965034965,29.5416666666667,25.0416666666667
2024-01-04,4.5,2024-01-05,1,82,1,1,"leptodiaptomus_sicilis",2,7,0.933,4,"no","no","no",76.4,0.253321678321672,28.0208333333333,23.5208333333333
2024-01-04,4.5,2024-01-05,1,82,1,1,"leptodiaptomus_sicilis",3,9,0.967,NA,"no","no","no",69.2333333333333,0.255594405594394,26.2632575757576,21.7632575757576
2024-01-04,4.5,2024-01-05,1,82,1,1,"leptodiaptomus_sicilis",4,6,0.92,NA,"no","no","no",77.3166666666667,0.254895104895098,28.2589285714286,23.7589285714286
2024-01-04,4.5,2024-01-05,1,82,1,1,"leptodiaptomus_sicilis",5,1,0.785,NA,"no","no","no",83.4,0.225524475524471,29.7291666666667,25.2291666666667
2024-01-04,4.5,2024-01-05,1,82,1,1,"limnocalanus_macrurus",6,10,1.434,NA,"yes","no","no",63.6666666666667,0.259440559440562,24.8246527777778,20.3246527777778
2024-01-04,4.5,2024-01-05,1,82,1,1,"leptodiaptomus_sicilis",7,4,0.879,6,"no","no","no",80.8833333333333,0.237587412587406,29.1041666666667,24.6041666666667
2024-01-04,4.5,2024-01-05,1,82,1,1,"leptodiaptomus_sicilis_male",8,8,0.761,NA,"no","no","no",73.35,0.253671328671321,27.2731481481481,22.7731481481481
2024-01-04,4.5,2024-01-05,1,82,1,1,"leptodiaptomus_sicilis",9,3,0.83,7,"no","no","no",81.4833333333333,0.238636363636358,29.28125,24.78125
2024-01-04,4.5,2024-01-05,1,82,1,1,"leptodiaptomus_sicilis_male",10,5,0.771,NA,"no","no","no",80.1333333333333,0.237587412587406,28.925,24.425
