"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2023-05-25,10.5,2023-05-26,1,2,1,1,"leptodiaptomus_minutus",1,5,0.743,9,"no","no","no",79.8333333333333,0.174999999999995,31.4930555555556,20.9930555555556
2023-05-25,10.5,2023-05-26,1,2,1,1,"leptodiaptomus_minutus",2,8,0.638,8,"no","no","no",75.8666666666667,0.179720279720267,30.7523148148148,20.2523148148148
2023-05-25,10.5,2023-05-26,1,2,1,1,"leptodiaptomus_minutus",3,2,0.665,8,"no","no","no",86.4,0.173776223776218,32.6805555555556,22.1805555555556
2023-05-25,10.5,2023-05-26,1,2,1,1,"leptodiaptomus_minutus",4,7,0.73,NA,"yes","no","no",77.8666666666667,0.173076923076915,31.140625,20.640625
2023-05-25,10.5,2023-05-26,1,2,1,1,"skistodiaptomus_oregonensis_male",5,10,1.114,NA,"no","no","yes",72.7166666666667,0.199300699300689,30.1818181818182,19.6818181818182
2023-05-25,10.5,2023-05-26,1,2,1,1,"leptodiaptomus_minutus",6,3,0.702,11,"no","uncertain","no",85.0666666666667,0.173601398601395,32.4322916666667,21.9322916666667
2023-05-25,10.5,2023-05-26,1,2,1,1,"leptodiaptomus_sicilis",7,6,0.852,NA,"no","no","yes",78.4833333333333,0.167832167832163,31.2708333333333,20.7708333333333
2023-05-25,10.5,2023-05-26,1,2,1,1,"skistodiaptomus_oregonensis",8,1,0.982,14,"yes","no","no",108.333333333333,0.159615384615372,36.2916666666667,25.7916666666667
2023-05-25,10.5,2023-05-26,1,2,1,1,"leptodiaptomus_sicilis",9,9,0.983,NA,"no","no","yes",73.4,0.191083916083904,30.3125,19.8125
2023-05-25,10.5,2023-05-26,1,2,1,1,"leptodiaptomus_sicilis",10,4,0.832,NA,"no","no","yes",82.6166666666667,0.173776223776218,31.9958333333333,21.4958333333333
