"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2024-01-04,4.5,2024-01-07,3,84,1,1,"limnocalanus_macrurus",1,10,1.433,NA,"no","no","no",54.4833333333333,0.264860139860133,22.2326388888889,17.7326388888889
2024-01-04,4.5,2024-01-07,3,84,1,1,"leptodiaptomus_sicilis",2,4,0.781,NA,"no","no","no",77.4666666666667,0.2326923076923,27.9947916666667,23.4947916666667
2024-01-04,4.5,2024-01-07,3,84,1,1,"leptodiaptomus_sicilis",3,5,0.794,NA,"no","no","no",76.1333333333333,0.245279720279711,27.6625,23.1625
2024-01-04,4.5,2024-01-07,3,84,1,1,"leptodiaptomus_sicilis",4,8,0.723,NA,"no","no","no",72.1333333333333,0.253146853146843,26.6666666666667,22.1666666666667
2024-01-04,4.5,2024-01-07,3,84,1,1,"skistodiaptomus_oregonensis",5,1,1.025,NA,"no","no","no",91.6333333333333,0.217832167832175,31.1458333333333,26.6458333333333
2024-01-04,4.5,2024-01-07,3,84,1,1,"leptodiaptomus_sicilis_male",6,7,0.778,NA,"no","no","no",73.6,0.254895104895097,27.0416666666667,22.5416666666667
2024-01-04,4.5,2024-01-07,3,84,1,1,"leptodiaptomus_sicilis",7,3,0.828,8,"no","no","no",79.4,0.239685314685309,28.4375,23.9375
2024-01-04,4.5,2024-01-07,3,84,1,1,"leptodiaptomus_sicilis",8,2,0.778,5,"no","no","no",88.8166666666667,0.211538461538464,30.5416666666667,26.0416666666667
2024-01-04,4.5,2024-01-07,3,84,1,1,"skistodiaptomus_oregonensis",9,9,1.044,NA,"no","no","no",69.55,0.244930069930058,26.04375,21.54375
2024-01-04,4.5,2024-01-07,3,84,1,1,"leptodiaptomus_minutus",10,6,0.652,NA,"no","no","no",74.3166666666667,0.247727272727265,27.2321428571429,22.7321428571429
