"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2024-05-06,9.5,2024-05-08,2,130,1,1,"leptodiaptomus_sicilis",1,1,0.793,9,"no","no","yes",67.1333333333333,0.283426573426571,31.2916666666667,21.7916666666667
2024-05-06,9.5,2024-05-08,2,130,1,1,"leptodiaptomus_sicilis_male",2,9,0.783,NA,"no","no","no",58.2666666666667,0.277097902097899,28.8484848484848,19.3484848484848
2024-05-06,9.5,2024-05-08,2,130,1,1,"leptodiaptomus_minutus",3,7,0.734,NA,"no","no","no",59.9333333333333,0.272552447552444,29.2994791666667,19.7994791666667
2024-05-06,9.5,2024-05-08,2,130,1,1,"leptodiaptomus_minutus_male",4,8,0.658,NA,"no","no","no",59.2166666666667,0.272552447552444,29.0902777777778,19.5902777777778
2024-05-06,9.5,2024-05-08,2,130,1,1,"leptodiaptomus_sicilis_male",5,6,0.734,NA,"no","no","no",60.4,0.271503496503494,29.4434523809524,19.9434523809524
2024-05-06,9.5,2024-05-08,2,130,1,1,"leptodiaptomus_minutus",6,5,0.694,NA,"no","no","yes",61,0.267701048951046,29.6006944444444,20.1006944444444
2024-05-06,9.5,2024-05-08,2,130,1,1,"leptodiaptomus_minutus",7,4,0.696,NA,"no","no","yes",61.5333333333333,0.263986013986012,29.7604166666667,20.2604166666667
2024-05-06,9.5,2024-05-08,2,130,1,1,"leptodiaptomus_minutus_male",8,10,0.636,NA,"no","cloudy","no",13.25,0.34335664335664,14.6979166666667,5.19791666666667
2024-05-06,9.5,2024-05-08,2,130,1,1,"leptodiaptomus_sicilis",9,2,0.746,NA,"yes","no","no",65.2,0.271503496503495,30.7708333333333,21.2708333333333
2024-05-06,9.5,2024-05-08,2,130,1,1,"leptodiaptomus_minutus_male",10,3,0.701,NA,"no","no","yes",62.05,0.258391608391608,29.8819444444444,20.3819444444444
