"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2023-12-27,9.5,2023-12-30,3,79,1,1,"leptodiaptomus_sicilis",1,5,0.654,NA,"no","no","no",84.8833333333333,0.149999999999993,29.0041666666667,19.5041666666667
2023-12-27,9.5,2023-12-30,3,79,1,1,"leptodiaptomus_sicilis",2,1,0.84,7,"no","no","no",93.3333333333333,0.170279720279719,30.5208333333333,21.0208333333333
2023-12-27,9.5,2023-12-30,3,79,1,1,"leptodiaptomus_sicilis_male",3,9,0.704,NA,"no","no","no",76.7166666666667,0.209265734265725,27.525,18.025
2023-12-27,9.5,2023-12-30,3,79,1,1,"leptodiaptomus_sicilis",4,3,0.898,3,"yes","no","no",86.2666666666667,0.165909090909087,29.2430555555556,19.7430555555556
2023-12-27,9.5,2023-12-30,3,79,1,1,"leptodiaptomus_sicilis",5,10,1.011,NA,"yes","no","no",71.0333333333333,0.189510489510479,26.375,16.875
2023-12-27,9.5,2023-12-30,3,79,1,1,"leptodiaptomus_sicilis_male",6,8,0.685,NA,"no","no","no",81.55,0.197727272727267,28.5138888888889,19.0138888888889
2023-12-27,9.5,2023-12-30,3,79,1,1,"leptodiaptomus_sicilis",7,2,0.764,NA,"no","no","no",87.8333333333333,0.177797202797202,29.5486111111111,20.0486111111111
2023-12-27,9.5,2023-12-30,3,79,1,1,"leptodiaptomus_sicilis_male",8,6,0.681,NA,"no","no","no",83.9166666666667,0.16608391608391,28.827380952381,19.327380952381
2023-12-27,9.5,2023-12-30,3,79,1,1,"leptodiaptomus_sicilis_male",9,7,0.73,NA,"no","no","no",82.9833333333333,0.188111888111881,28.6851851851852,19.1851851851852
2023-12-27,9.5,2023-12-30,3,79,1,1,"leptodiaptomus_sicilis",10,4,0.716,NA,"no","no","no",85.5,0.14615384615384,29.1125,19.6125
