"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2023-09-20,20,2023-09-21,1,34,1,1,"skistodiaptomus_oregonensis",1,8,0.925,NA,"no","no","no",74.6666666666667,0.176923076923068,36.2854166666667,16.2854166666667
2023-09-20,20,2023-09-21,1,34,1,1,"skistodiaptomus_oregonensis",2,5,0.802,NA,"no","no","no",78.8166666666667,0.16713286713286,36.9965277777778,16.9965277777778
2023-09-20,20,2023-09-21,1,34,1,1,"skistodiaptomus_oregonensis",3,1,0.827,NA,"yes","no","no",84,0.160402097902091,37.875,17.875
2023-09-20,20,2023-09-21,1,34,1,1,"skistodiaptomus_oregonensis",4,2,0.836,14,"no","no","no",83.4166666666667,0.160839160839155,37.7916666666667,17.7916666666667
2023-09-20,20,2023-09-21,1,34,1,1,"skistodiaptomus_oregonensis",5,4,0.871,NA,"yes","spot","no",80.1833333333333,0.161013986013981,37.2166666666667,17.2166666666667
2023-09-20,20,2023-09-21,1,34,1,1,"skistodiaptomus_oregonensis",6,7,0.806,NA,"no","no","no",77.2833333333333,0.166433566433557,36.7239583333333,16.7239583333333
2023-09-20,20,2023-09-21,1,34,1,1,"skistodiaptomus_oregonensis",7,6,0.827,16,"no","no","no",77.9166666666667,0.166433566433557,36.8511904761905,16.8511904761905
2023-09-20,20,2023-09-21,1,34,1,1,"leptodiaptomus_minutus",8,9,0.605,NA,"no","no","no",54.0333333333333,0.193006993006984,32.4166666666667,12.4166666666667
2023-09-20,20,2023-09-21,1,34,1,1,"leptodiaptomus_minutus",9,10,0.581,7,"no","no","no",51.5833333333333,0.198076923076913,31.9201388888889,11.9201388888889
2023-09-20,20,2023-09-21,1,34,1,1,"skistodiaptomus_oregonensis_juvenile",10,3,0.575,NA,"no","no","no",80.75,0.161013986013981,37.3229166666667,17.3229166666667
