"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2023-10-16,16,2023-10-16,0,47,1,1,"skistodiaptomus_oregonensis",1,1,0.903,15,"yes","no","no",86.3,0.148251748251735,36.9791666666667,20.9791666666667
2023-10-16,16,2023-10-16,0,47,1,1,"leptodiaptomus_minutus",2,5,0.572,NA,"yes","no","no",65.6666666666667,0.169930069930058,33.6770833333333,17.6770833333333
2023-10-16,16,2023-10-16,0,47,1,1,"skistodiaptomus_oregonensis",3,3,0.935,NA,"yes","no","no",80.6833333333333,0.148776223776217,36.1666666666667,20.1666666666667
2023-10-16,16,2023-10-16,0,47,1,1,"skistodiaptomus_oregonensis",4,2,0.88,19,"no","no","no",85.35,0.144580419580408,36.8541666666667,20.8541666666667
2023-10-16,16,2023-10-16,0,47,1,1,"leptodiaptomus_minutus",5,11,0.653,5,"no","no","no",52.0333333333333,0.190734265734257,31.2211538461538,15.2211538461538
2023-10-16,16,2023-10-16,0,47,1,1,"skistodiaptomus_oregonensis",6,4,0.95,NA,"no","no","no",68.85,0.171328671328657,34.2291666666667,18.2291666666667
2023-10-16,16,2023-10-16,0,47,1,1,"epischura_lacustris",7,7,1.077,NA,"yes","no","no",61.5166666666667,0.188636363636358,32.9401041666667,16.9401041666667
2023-10-16,16,2023-10-16,0,47,1,1,"epischura_lacustris",8,6,1.078,NA,"no","no","no",64.7,0.163636363636353,33.5029761904762,17.5029761904762
2023-10-16,16,2023-10-16,0,47,1,1,"epischura_lacustris",9,8,1.061,NA,"no","no","no",60.7333333333333,0.187062937062932,32.8083333333333,16.8083333333333
2023-10-16,16,2023-10-16,0,47,1,1,"epischura_lacustris",10,9,1.02,NA,"no","no","no",59.85,0.195454545454541,32.6420454545455,16.6420454545455
2023-10-16,16,2023-10-16,0,47,1,1,"epischura_lacustris",11,10,1.007,NA,"no","no","no",55.5,0.184440559440549,31.8559027777778,15.8559027777778
