"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2024-03-12,3.5,2024-03-18,6,111,1,1,"leptodiaptomus_sicilis",1,3,0.879,7,"no","no","no",82.2666666666667,0.265384615384617,31.2777777777778,27.7777777777778
2024-03-12,3.5,2024-03-18,6,111,1,1,"leptodiaptomus_sicilis",2,2,0.77,NA,"no","no","yes",83.45,0.266958041958046,31.5833333333333,28.0833333333333
2024-03-12,3.5,2024-03-18,6,111,1,1,"leptodiaptomus_sicilis_male",3,1,0.73,NA,"no","no","yes",84.7333333333333,0.26608391608392,31.9583333333333,28.4583333333333
2024-03-12,3.5,2024-03-18,6,111,1,1,"leptodiaptomus_sicilis",4,8,0.749,8,"no","no","yes",76.1666666666667,0.279895104895094,29.5979166666667,26.0979166666667
2024-03-12,3.5,2024-03-18,6,111,1,1,"leptodiaptomus_sicilis",5,5,0.825,NA,"no","no","yes",80.15,0.261538461538457,30.6805555555556,27.1805555555556
2024-03-12,3.5,2024-03-18,6,111,1,1,"limnocalanus_macrurus",6,10,1.47,NA,"yes","no","yes",67.7333333333333,0.294755244755244,27.2135416666667,23.7135416666667
2024-03-12,3.5,2024-03-18,6,111,1,1,"leptodiaptomus_sicilis",7,9,0.825,5,"no","no","yes",69.2666666666667,0.277797202797193,27.6268939393939,24.1268939393939
2024-03-12,3.5,2024-03-18,6,111,1,1,"leptodiaptomus_sicilis_male",8,4,0.781,NA,"no","no","no",81.1666666666667,0.263461538461538,30.975,27.475
2024-03-12,3.5,2024-03-18,6,111,1,1,"leptodiaptomus_sicilis",9,7,0.818,NA,"no","no","yes",77.35,0.272902097902088,29.9140625,26.4140625
2024-03-12,3.5,2024-03-18,6,111,1,1,"leptodiaptomus_sicilis_male",10,6,0.807,NA,"no","no","no",77.9166666666667,0.272902097902088,30.077380952381,26.577380952381
