"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2023-09-12,22,2023-09-14,2,31,1,1,"skistodiaptomus_oregonensis",1,9,0.955,NA,"no","no","no",62.5833333333333,0.165734265734259,36.9924242424242,14.9924242424242
2023-09-12,22,2023-09-14,2,31,1,1,"skistodiaptomus_oregonensis",2,8,0.838,16,"no","spot","no",63.3833333333333,0.161713286713277,37.1416666666667,15.1416666666667
2023-09-12,22,2023-09-14,2,31,1,1,"skistodiaptomus_oregonensis",3,6,0.882,12,"no","spot","no",68.3666666666667,0.165909090909077,38,16
2023-09-12,22,2023-09-14,2,31,1,1,"skistodiaptomus_oregonensis",4,7,0.876,NA,"no","no","no",67.7,0.164860139860126,37.875,15.875
2023-09-12,22,2023-09-14,2,31,1,1,"skistodiaptomus_oregonensis",5,2,0.9,15,"no","no","no",72.9333333333333,0.160839160839142,38.7708333333333,16.7708333333333
2023-09-12,22,2023-09-14,2,31,1,1,"skistodiaptomus_oregonensis_male",6,5,0.738,NA,"no","no","no",69.1,0.162937062937046,38.125,16.125
2023-09-12,22,2023-09-14,2,31,1,1,"skistodiaptomus_oregonensis",7,1,0.9,NA,"no","spot","no",76.7666666666667,0.171153846153829,39.3958333333333,17.3958333333333
2023-09-12,22,2023-09-14,2,31,1,1,"skistodiaptomus_oregonensis_juvenile",8,4,0.734,NA,"no","spot","no",70.6333333333333,0.168881118881101,38.3854166666667,16.3854166666667
2023-09-12,22,2023-09-14,2,31,1,1,"skistodiaptomus_oregonensis",9,3,0.992,NA,"no","no","no",71.4833333333333,0.161013986013967,38.53125,16.53125
2023-09-12,22,2023-09-14,2,31,1,1,"leptodora_kindti_male",10,10,NA,NA,NA,NA,NA,50.75,0.183041958041947,34.859375,12.859375
