"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2024-02-23,3,2024-02-23,0,100,1,1,"senecella_calanoides",1,8,2.276,NA,"yes","no","no",46.2666666666667,0.326048951048946,20.6412037037037,17.6412037037037
2024-02-23,3,2024-02-23,0,100,1,1,"limnocalanus_macrurus",2,7,1.505,NA,"no","no","no",46.8833333333333,0.326048951048946,20.8515625,17.8515625
2024-02-23,3,2024-02-23,0,100,1,1,"leptodiaptomus_sicilis",3,2,0.76,8,"no","no","yes",73.4166666666667,0.282342657342644,28.9375,25.9375
2024-02-23,3,2024-02-23,0,100,1,1,"leptodiaptomus_sicilis",4,3,0.89,4,"yes","no","yes",72.9666666666667,0.281468531468519,28.7986111111111,25.7986111111111
2024-02-23,3,2024-02-23,0,100,1,1,"senecella_calanoides",5,10,1.949,NA,"yes","no","no",30.1166666666667,0.360664335664332,15.2447916666667,12.2447916666667
2024-02-23,3,2024-02-23,0,100,1,1,"limnocalanus_macrurus",6,9,1.513,NA,"yes","no","yes",31.7,0.357692307692306,15.8458333333333,12.8458333333333
2024-02-23,3,2024-02-23,0,100,1,1,"leptodiaptomus_sicilis",7,4,0.775,6,"yes","no","yes",71.6333333333333,0.289335664335653,28.4010416666667,25.4010416666667
2024-02-23,3,2024-02-23,0,100,1,1,"leptodiaptomus_sicilis",8,5,0.815,6,"no","no","yes",71.2166666666667,0.289335664335653,28.2833333333333,25.2833333333333
2024-02-23,3,2024-02-23,0,100,1,1,"leptodiaptomus_sicilis",9,1,0.783,6,"no","no","no",74.7,0.282517482517469,29.3333333333333,26.3333333333333
2024-02-23,3,2024-02-23,0,100,1,1,"leptodiaptomus_sicilis",10,6,0.948,NA,"no","no","no",68.8666666666667,0.288461538461532,27.6011904761905,24.6011904761905
