"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2023-07-01,24,2023-07-04,3,17,1,1,"leptodiaptomus_minutus",1,9,0.678,NA,"yes","no","no",16.7166666666667,0.224125874125864,33.08125,9.08125
2023-07-01,24,2023-07-04,3,17,1,1,"leptodiaptomus_minutus",2,4,0.709,NA,"yes","no","no",21.8833333333333,0.214860139860131,34.21875,10.21875
2023-07-01,24,2023-07-04,3,17,1,1,"leptodiaptomus_minutus",3,5,0.683,NA,"yes","no","no",20.4833333333333,0.218181818181807,33.9166666666667,9.91666666666666
2023-07-01,24,2023-07-04,3,17,1,1,"leptodora_kindti_juvenile",4,8,NA,NA,"uncertain","uncertain","uncertain",17.2833333333333,0.22639860139859,33.212962962963,9.21296296296296
2023-07-01,24,2023-07-04,3,17,1,1,"leptodiaptomus_minutus_juvenile",5,3,0.662,NA,"no","no","no",22.3333333333333,0.21276223776223,34.3229166666667,10.3229166666667
2023-07-01,24,2023-07-04,3,17,1,1,"skistodiaptomus_oregonensis",6,1,0.934,NA,"no","no","no",38.4166666666667,0.192657342657334,37.5416666666667,13.5416666666667
2023-07-01,24,2023-07-04,3,17,1,1,"leptodiaptomus_minutus",7,6,0.732,NA,"no","no","no",18.7666666666667,0.229195804195792,33.5505952380952,9.55059523809524
2023-07-01,24,2023-07-04,3,17,1,1,"leptodora_kindti_male",8,2,NA,NA,"uncertain","uncertain","uncertain",34.1,0.201748251748242,36.6875,12.6875
2023-07-01,24,2023-07-04,3,17,1,1,"leptodiaptomus_minutus",9,10,0.609,NA,"no","no","no",15.9333333333333,0.22027972027971,32.9027777777778,8.90277777777778
2023-07-01,24,2023-07-04,3,17,1,1,"leptodiaptomus_minutus_juvenile",10,7,0.645,NA,"no","no","no",18.5666666666667,0.229195804195792,33.4930555555556,9.49305555555556
