"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2024-05-20,16.5,2024-05-21,1,137,1,1,"skistodiaptomus_oregonensis",1,3,0.904,NA,"yes","no","no",41.4666666666667,0.257517482517477,35.6805555555556,19.1805555555556
2024-05-20,16.5,2024-05-21,1,137,1,1,"skistodiaptomus_oregonensis",2,2,0.945,14,"no","no","yes",41.5833333333333,0.257517482517477,35.6979166666667,19.1979166666667
2024-05-20,16.5,2024-05-21,1,137,1,1,"epischura_lacustris_juvenile",3,8,0.805,NA,"no","no","no",31.1,0.283916083916077,32.8310185185185,16.3310185185185
2024-05-20,16.5,2024-05-21,1,137,1,1,"leptodiaptomus_minutus",4,7,0.64,4,"yes","no","no",31.5166666666667,0.283916083916077,32.9557291666667,16.4557291666667
2024-05-20,16.5,2024-05-21,1,137,1,1,"epischura_lacustris_juvenile",5,6,0.542,NA,"no","no","no",31.85,0.283916083916077,33.0654761904762,16.5654761904762
2024-05-20,16.5,2024-05-21,1,137,1,1,"epischura_lacustris_juvenile",6,10,0.919,NA,"no","no","no",19.4,0.282342657342649,29.4079861111111,12.9079861111111
2024-05-20,16.5,2024-05-21,1,137,1,1,"epischura_lacustris_juvenile",7,9,0.884,NA,"no","no","no",24.5666666666667,0.308741258741249,30.9412878787879,14.4412878787879
2024-05-20,16.5,2024-05-21,1,137,1,1,"skistodiaptomus_oregonensis",8,1,0.909,13,"no","no","no",41.7666666666667,0.257517482517477,35.7708333333333,19.2708333333333
2024-05-20,16.5,2024-05-21,1,137,1,1,"skistodiaptomus_oregonensis",9,5,1.03,NA,"yes","no","no",35.5333333333333,0.268181818181809,34.0868055555556,17.5868055555556
2024-05-20,16.5,2024-05-21,1,137,1,1,"skistodiaptomus_oregonensis",10,4,1.065,NA,"no","no","no",38.0666666666667,0.260839160839158,34.7791666666667,18.2791666666667
