"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2024-05-12,10,2024-05-12,0,131,1,1,"leptodiaptomus_minutus",1,2,0.618,8,"no","no","yes",34.3333333333333,0.275524475524469,30.9166666666667,20.9166666666667
2024-05-12,10,2024-05-12,0,131,1,1,"leptodiaptomus_sicilis_male",2,5,0.889,NA,"no","no","yes",29.2,0.282517482517469,29.4409722222222,19.4409722222222
2024-05-12,10,2024-05-12,0,131,1,1,"leptodiaptomus_sicilis",3,7,0.841,NA,"yes","no","yes",28.1833333333333,0.289160839160823,29.125,19.125
2024-05-12,10,2024-05-12,0,131,1,1,"leptodiaptomus_minutus",4,4,0.662,10,"no","no","no",30.0333333333333,0.287412587412577,29.6979166666667,19.6979166666667
2024-05-12,10,2024-05-12,0,131,1,1,"leptodiaptomus_minutus",5,6,0.694,4,"no","no","yes",28.6166666666667,0.289160839160823,29.2559523809524,19.2559523809524
2024-05-12,10,2024-05-12,0,131,1,1,"leptodiaptomus_minutus",6,3,0.65,11,"no","no","no",33.4,0.273251748251741,30.6666666666667,20.6666666666667
2024-05-12,10,2024-05-12,0,131,1,1,"leptodiaptomus_minutus",7,10,0.653,NA,"yes","no","yes",25.2666666666667,0.299300699300688,28.2291666666667,18.2291666666667
2024-05-12,10,2024-05-12,0,131,1,1,"leptodiaptomus_sicilis_male",8,9,0.766,NA,"no","no","yes",25.6333333333333,0.299300699300688,28.3479166666667,18.3479166666667
2024-05-12,10,2024-05-12,0,131,1,1,"skistodiaptomus_oregonensis",9,1,0.956,NA,"no","no","no",36.25,0.276573426573424,31.5,21.5
2024-05-12,10,2024-05-12,0,131,1,1,"leptodiaptomus_minutus",10,8,0.659,5,"no","no","yes",27.6333333333333,0.287587412587396,28.9398148148148,18.9398148148148
