"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2023-11-27,8,2023-11-28,1,66,1,1,"leptodiaptomus_sicilis",1,7,1.029,NA,"yes","no","no",55.9333333333333,0.37604895104895,27.7734375,19.7734375
2023-11-27,8,2023-11-28,1,66,1,1,"leptodiaptomus_sicilis",2,4,0.942,6,"no","no","no",60.6166666666667,0.315384615384614,29.3802083333333,21.3802083333333
2023-11-27,8,2023-11-28,1,66,1,1,"epischura_lacustris",3,2,1.073,NA,"yes","no","no",66.9833333333333,0.250874125874125,30.9791666666667,22.9791666666667
2023-11-27,8,2023-11-28,1,66,1,1,"leptodiaptomus_sicilis",4,9,0.926,5,"no","no","no",53.0333333333333,0.327622377622372,26.4791666666667,18.4791666666667
2023-11-27,8,2023-11-28,1,66,1,1,"leptodiaptomus_minutus",5,8,0.639,3,"no","no","no",54.5166666666667,0.358216783216781,27.1805555555556,19.1805555555556
2023-11-27,8,2023-11-28,1,66,1,1,"epischura_lacustris_male",6,5,1,NA,"no","no","no",56.6666666666667,0.412587412587413,28.0833333333333,20.0833333333333
2023-11-27,8,2023-11-28,1,66,1,1,"limnocalanus_macrurus_male",7,10,1.382,NA,"no","no","yes",48.3666666666667,0.250874125874118,25.1892361111111,17.1892361111111
2023-11-27,8,2023-11-28,1,66,1,1,"skistodiaptomus_oregonensis",8,6,0.85,NA,"yes","no","no",56.4,0.412587412587413,27.9732142857143,19.9732142857143
2023-11-27,8,2023-11-28,1,66,1,1,"skistodiaptomus_oregonensis",9,3,0.994,NA,"no","no","no",66.3333333333333,0.250874125874125,30.8072916666667,22.8072916666667
2023-11-27,8,2023-11-28,1,66,1,1,"skistodiaptomus_oregonensis",10,1,0.948,NA,"uncertain","no","no",70.4333333333333,0.244283216783206,31.8333333333333,23.8333333333333
