"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2023-10-31,13,2023-11-02,2,54,1,1,"skistodiaptomus_oregonensis",1,1,0.895,10,"yes","no","no",102.266666666667,0.149300699300698,36.2291666666667,23.2291666666667
2023-10-31,13,2023-11-02,2,54,1,1,"leptodiaptomus_minutus",2,3,0.64,7,"no","no","no",84.4333333333333,0.172727272727268,33.1180555555556,20.1180555555556
2023-10-31,13,2023-11-02,2,54,1,1,"leptodiaptomus_minutus",3,2,0.63,4,"no","no","no",84.8666666666667,0.172727272727268,33.1979166666667,20.1979166666667
2023-10-31,13,2023-11-02,2,54,1,1,"leptodiaptomus_sicilis_male",4,7,0.871,NA,"no","no","no",70.2333333333333,0.214510489510477,30.2962962962963,17.2962962962963
2023-10-31,13,2023-11-02,2,54,1,1,"leptodiaptomus_sicilis",5,6,0.924,NA,"no","no","no",71.2333333333333,0.209440559440548,30.5267857142857,17.5267857142857
2023-10-31,13,2023-11-02,2,54,1,1,"leptodiaptomus_minutus",6,4,0.591,6,"no","no","no",79.2,0.191083916083911,32.0885416666667,19.0885416666667
2023-10-31,13,2023-11-02,2,54,1,1,"epischura_lacustris",7,5,1.052,NA,"no","no","no",72.0166666666667,0.205594405594395,30.6736111111111,17.6736111111111
2023-10-31,13,2023-11-02,2,54,1,1,"leptodiaptomus_minutus",8,9,0.737,9,"no","no","no",67.6,0.199650349650342,29.7632575757576,16.7632575757576
2023-10-31,13,2023-11-02,2,54,1,1,"leptodiaptomus_minutus",9,10,0.624,NA,"yes","no","no",45.7166666666667,0.234965034965025,25.0719696969697,12.0719696969697
2023-10-31,13,2023-11-02,2,54,1,1,"leptodiaptomus_minutus_juvenile",10,8,0.519,NA,"no","no","no",68.75,0.197727272727262,29.99375,16.99375
