"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","dev_eggs","pathogen","lipids","time","ramp_rate","ctmax","warming_tol"
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_minutus",1,6,0.672,NA,"no","cloudy","no",57.3666666666667,0.206818181818178,31.5446428571429,18.0446428571429
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_sicilis",2,3,0.833,NA,"no","no","yes",63.0166666666667,0.204720279720276,32.7569444444444,19.2569444444444
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_minutus",3,5,0.784,NA,"no","no","yes",58.8166666666667,0.200174825174823,31.8715277777778,18.3715277777778
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_minutus_male",4,10,0.839,NA,"no","no","yes",52.2833333333333,0.201748251748242,30.4079861111111,16.9079861111111
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_minutus",5,9,0.694,NA,"yes","no","no",55.5166666666667,0.211188811188805,31.1155303030303,17.6155303030303
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_minutus_male",6,8,0.743,NA,"no","no","yes",56,0.211101398601394,31.2354166666667,17.7354166666667
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_minutus_male",7,7,0.757,NA,"no","no","yes",56.6666666666667,0.208216783216778,31.3935185185185,17.8935185185185
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_sicilis",8,4,0.878,NA,"no","no","yes",61.6666666666667,0.209440559440558,32.475,18.975
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_minutus",9,2,0.826,18,"no","no","yes",64.1166666666667,0.206464368964368,32.9895833333333,19.4895833333333
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_minutus",10,1,0.78,13,"no","no","no",64.3333333333333,0.206464368964368,33.0625,19.5625
